23288.0,2.760103362428473,2.0,.,.,.
23289.0,2.7537667795544083,7.0,.,.,.
23290.0,2.789165397734436,3.0,.,.,.
23291.0,2.7909230151796582,1.0,.,.,.
23292.0,2.775993029775438,4.0,.,.,.
23293.0,2.7861969335977825,3.0,.,.,.
23294.0,2.787979297570833,2.0,.,.,.
23295.0,2.7814103276531728,4.0,.,.,.
23296.0,2.791569070305797,.,.,.,.
23297.0,2.791569070305797,1.0,.,.,.
23298.0,2.7766336990790026,3.0,.,.,.
23299.0,2.7784957867200006,5.0,.,.,.
23300.0,2.7970153016285506,3.0,.,.,.
23301.0,2.7987074785441854,4.0,.,.,.
23302.0,2.808722023926381,6.0,.,.,.
23303.0,2.83532603381388,2.0,.,.,.
23304.0,2.828362359001004,1.0,.,.,.
23305.0,2.8131202614333577,5.0,.,.,.
23306.0,2.831351130265154,4.0,.,.,.
23307.0,2.841093542652461,4.0,.,.,.
23308.0,2.850754737659953,2.0,.,.,.
23309.0,2.843662441839208,2.0,.,.,.
23310.0,2.836629270767092,2.0,.,.,.
23311.0,2.8296547315516007,3.0,.,.,.
23312.0,2.8310748106672614,3.0,.,.,.
23313.0,2.8324830513285106,4.0,.,.,.
23314.0,2.8422160274838797,3.0,.,.,.
23315.0,2.843531389666798,1.0,.,.,.
23316.0,2.8281628358503257,4.0,.,.,.
23317.0,2.837931827375136,4.0,.,.,.
23318.0,2.8476193799438088,5.0,.,.,.
23319.0,2.865562647727735,.,.,.,.
23320.0,2.865562647727735,2.0,.,.,.
23321.0,2.858346906131094,2.0,.,.,.
23322.0,2.8511913183857387,3.0,.,.,.
23323.0,2.8524318582781243,3.0,.,.,.
23324.0,2.8536620564403914,4.0,.,.,.
23325.0,2.863218474343666,4.0,.,.,.
23326.0,2.872695225405539,4.0,.,.,.
23327.0,2.8820929737666625,2.0,.,.,.
23328.0,2.874739427515999,4.0,.,.,.
23329.0,2.8841201344368073,1.0,.,.,.
23330.0,2.8684132135538247,1.0,.,.,.
23331.0,2.8528372330281555,2.0,.,.,.
23332.0,2.8457275765362997,2.0,.,.,.
23333.0,2.8386771895198777,2.0,.,.,.
23334.0,2.8316855778803744,3.0,.,.,.
23335.0,2.8330887268958636,3.0,.,.,.
23336.0,2.834480178594302,2.0,.,.,.
23337.0,2.8275235552325357,3.0,.,.,.
23338.0,2.8289614008468495,3.0,.,.,.
23339.0,2.8303872598967756,.,.,.,.
23340.0,2.8303872598967756,1.0,.,.,.
23341.0,2.815128281792913,4.0,.,.,.
23342.0,2.825005935555116,2.0,.,.,.
23343.0,2.8181282939860295,4.0,.,.,.
23344.0,2.8279809382208123,3.0,.,.,.
23345.0,2.8294149708731613,1.0,.,.,.
23346.0,2.814164098232687,.,.,.,.
23347.0,2.814164098232687,2.0,.,.,.
23348.0,2.8073768393721856,1.0,.,.,.
23349.0,2.792309687069692,4.0,.,.,.
23350.0,2.8023775674822176,4.0,.,.,.
23351.0,2.812361517258788,.,.,.,.
23352.0,2.812361517258788,4.0,.,.,.
23353.0,2.822262236085073,4.0,.,.,.
23354.0,2.832080417813831,2.0,.,.,.
23355.0,2.825143799998435,4.0,.,.,.
23356.0,2.834937959640926,3.0,.,.,.
23357.0,2.8363139952563396,3.0,.,.,.
23358.0,2.837678559584892,5.0,.,.,.
23359.0,2.8557046987717807,1.0,.,.,.
23360.0,2.840234662465152,3.0,.,.,.
23361.0,2.8415665422485255,1.0,.,.,.
23362.0,2.8262143683339405,.,.,.,.
23363.0,2.8262143683339405,3.0,.,.,.
23364.0,2.8276631279524422,4.0,.,.,.
23365.0,2.837436285279779,6.0,.,.,.
23366.0,2.863800919437967,2.0,.,.,.
23367.0,2.856599864445624,3.0,.,.,.
23368.0,2.857795316127602,3.0,.,.,.
23369.0,2.858980801956212,5.0,.,.,.
23370.0,2.8768293555266418,1.0,.,.,.
23371.0,2.861183214041652,2.0,.,.,.
23372.0,2.8540039814855773,2.0,.,.,.
23373.0,2.8468845984240745,5.0,.,.,.
23374.0,2.86483399169596,5.0,.,.,.
23375.0,2.8826337502949464,3.0,.,.,.
23376.0,2.8836121711316838,1.0,.,.,.
23377.0,2.867909484872226,5.0,.,.,.
23378.0,2.885683604698444,1.0,.,.,.
23379.0,2.8699636499843093,2.0,.,.,.
23380.0,2.862711219541248,1.0,.,.,.
23381.0,2.847182773547583,.,.,.,.
23382.0,2.847182773547583,2.0,.,.,.
23383.0,2.8401202553172817,5.0,.,.,.
23384.0,2.8581260393681105,3.0,.,.,.
23385.0,2.859308768130609,.,.,.,.
23386.0,2.859308768130609,3.0,.,.,.
23387.0,2.860481637104042,4.0,.,.,.
23388.0,2.869981203741847,3.0,.,.,.
23389.0,2.8710651022198697,2.0,.,.,.
23390.0,2.8638034895474993,.,.,.,.
23391.0,2.8638034895474993,2.0,.,.,.
23392.0,2.856602413129502,3.0,.,.,.
23393.0,2.8577978435644398,4.0,.,.,.
23394.0,2.867319783580684,.,.,.,.
23395.0,2.867319783580684,2.0,.,.,.
23396.0,2.860089393664481,.,.,.,.
23397.0,2.860089393664481,2.0,.,.,.
23398.0,2.8529192797149165,1.0,.,.,.
23399.0,2.8374724639853373,1.0,.,.,.
23400.0,2.822154420252896,3.0,.,.,.
23401.0,2.823637025528122,3.0,.,.,.
23402.0,2.8251072711011544,3.0,.,.,.
23403.0,2.826565260008345,5.0,.,.,.
23404.0,2.8446840449421833,5.0,.,.,.
23405.0,2.8626517830737237,3.0,.,.,.
23406.0,2.863796783085798,2.0,.,.,.
23407.0,2.856595762576053,2.0,.,.,.
23408.0,2.849454773195616,5.0,.,.,.
23409.0,2.867382740269111,3.0,.,.,.
23410.0,2.8684883007735813,.,.,.,.
23411.0,2.8684883007735813,5.0,.,.,.
23412.0,2.886257595315359,1.0,.,.,.
23413.0,2.870532855542648,2.0,.,.,.
23414.0,2.863275679931533,1.0,.,.,.
23415.0,2.847742528327791,4.0,.,.,.
23416.0,2.8573482942307127,1.0,.,.,.
23417.0,2.8418645561312075,5.0,.,.,.
23418.0,2.8598557988614592,3.0,.,.,.
23419.0,2.8610241075267395,1.0,.,.,.
23420.0,2.8455097261006403,1.0,.,.,.
23421.0,2.830124679931436,4.0,.,.,.
23422.0,2.839877316591605,1.0,.,.,.
23423.0,2.824539224864913,3.0,.,.,.
23424.0,2.826001949275497,1.0,.,.,.
23425.0,2.8107795292051256,4.0,.,.,.
23426.0,2.820693436235678,3.0,.,.,.
23427.0,2.8221882209680156,4.0,.,.,.
23428.0,2.832007019721966,2.0,.,.,.
23429.0,2.8250710137879462,4.0,.,.,.
23430.0,2.83486578021088,.,.,.,.
23431.0,2.83486578021088,7.0,.,.,.
23432.0,2.8695883185785234,2.0,.,.,.
23433.0,2.86233901707644,3.0,.,.,.
23434.0,2.863486624454512,3.0,.,.,.
23435.0,2.8646246648320717,1.0,.,.,.
23436.0,2.849080267449083,5.0,.,.,.
23437.0,2.867011356580468,4.0,.,.,.
23438.0,2.876456488373419,3.0,.,.,.
23439.0,2.8774864058013248,1.0,.,.,.
23440.0,2.8618347868329774,2.0,.,.,.
23441.0,2.8546501224564493,2.0,.,.,.
23442.0,2.8475253528567297,4.0,.,.,.
23443.0,2.857132929237592,1.0,.,.,.
23444.0,2.8416509865230233,3.0,.,.,.
23445.0,2.8429710591559316,2.0,.,.,.
23446.0,2.8359436517784484,.,.,.,.
23447.0,2.8359436517784484,2.0,.,.,.
23448.0,2.828974828208692,.,.,.,.
23449.0,2.828974828208692,4.0,.,.,.
23450.0,2.8387370505792973,1.0,.,.,.
23451.0,2.823408464652004,3.0,.,.,.
23452.0,2.824880615617125,2.0,.,.,.
23453.0,2.818004018774601,5.0,.,.,.
23454.0,2.836194174284158,1.0,.,.,.
23455.0,2.8208867869821823,6.0,.,.,.
23456.0,2.847389385623453,3.0,.,.,.
23457.0,2.8486616202342425,3.0,.,.,.
23458.0,2.849923248892677,2.0,.,.,.
23459.0,2.8428378847574676,4.0,.,.,.
23460.0,2.85248453810016,1.0,.,.,.
23461.0,2.8370413465832955,2.0,.,.,.
23462.0,2.830063372107958,.,.,.,.
23463.0,2.830063372107958,5.0,.,.,.
23464.0,2.8481529951168296,3.0,.,.,.
23465.0,2.849418863915971,2.0,.,.,.
23466.0,2.8423377045736404,2.0,.,.,.
23467.0,2.8353155771409617,2.0,.,.,.
23468.0,2.8283519894998808,3.0,.,.,.
23469.0,2.8297829288924223,5.0,.,.,.
23470.0,2.8478748898092214,2.0,.,.,.
23471.0,2.8408066017688296,3.0,.,.,.
23472.0,2.842133713594349,1.0,.,.,.
23473.0,2.826776811469873,3.0,.,.,.
23474.0,2.828220882295088,4.0,.,.,.
23475.0,2.8379893899171478,.,.,.,.
23476.0,2.8379893899171478,3.0,.,.,.
23477.0,2.8393399873595637,3.0,.,.,.
23478.0,2.8406793255798184,.,.,.,.
23479.0,2.8406793255798184,1.0,.,.,.
23480.0,2.8253345479250402,2.0,.,.,.
23481.0,2.818454166887063,2.0,.,.,.
23482.0,2.811631143975371,2.0,.,.,.
23483.0,2.804865001025364,2.0,.,.,.
23484.0,2.798155263858649,2.0,.,.,.
23485.0,2.791501462249809,6.0,.,.,.
23486.0,2.8182490309236456,2.0,.,.,.
23487.0,2.8114277181228373,1.0,.,.,.
23488.0,2.796326795769868,11.0,.,.,.
23489.0,2.864716514457951,2.0,.,.,.
23490.0,2.857507826630378,2.0,.,.,.
23491.0,2.850359233850519,2.0,.,.,.
23492.0,2.8432702351374957,4.0,.,.,.
23493.0,2.8529132842019425,4.0,.,.,.
23494.0,2.862475944226456,4.0,.,.,.
23495.0,2.8719588853722793,1.0,.,.,.
23496.0,2.856353346441224,5.0,.,.,.
23497.0,2.874223803729545,6.0,.,.,.
23498.0,2.9002817596503894,6.0,.,.,.
23499.0,2.9261224840664375,4.0,.,.,.
23500.0,2.935074837407656,4.0,.,.,.
23501.0,2.9439525596767484,5.0,.,.,.
23502.0,2.9610927482913505,2.0,.,.,.
23503.0,2.9530806223750097,4.0,.,.,.
23504.0,2.9618082398632293,1.0,.,.,.
23505.0,2.9454536740115533,.,.,.,.
23506.0,2.9454536740115533,7.0,.,.,.
23507.0,2.9792542991387427,2.0,.,.,.
23508.0,2.971090769903124,2.0,.,.,.
23509.0,2.9629952957269925,1.0,.,.,.
23510.0,2.946630834013479,8.0,.,.,.
23511.0,2.988758121032987,3.0,.,.,.
23512.0,2.988851838678844,2.0,.,.,.
23513.0,2.980608299792316,3.0,.,.,.
23514.0,2.980769958221299,.,.,.,.
23515.0,2.980769958221299,7.0,.,.,.
23516.0,3.0142761700189853,1.0,.,.,.
23517.0,2.997484206565751,1.0,.,.,.
23518.0,2.9808322289003706,1.0,.,.,.
23519.0,2.964319070034787,4.0,.,.,.
23520.0,2.9729529984821577,2.0,.,.,.
23521.0,2.964841999883553,3.0,.,.,.
23522.0,2.9651350936816288,2.0,.,.,.
23523.0,2.9570892688529593,4.0,.,.,.
23524.0,2.965783468358999,3.0,.,.,.
23525.0,2.9660687136284234,3.0,.,.,.
23526.0,2.966351580957717,2.0,.,.,.
23527.0,2.9582956149129696,2.0,.,.,.
23528.0,2.95030680722983,5.0,.,.,.
23529.0,2.9673940238169254,1.0,.,.,.
23530.0,2.9509928922155257,2.0,.,.,.
23531.0,2.943064963499466,.,.,.,.
23532.0,2.943064963499466,6.0,.,.,.
23533.0,2.9685490267951877,3.0,.,.,.
23534.0,2.9688112170551353,1.0,.,.,.
23535.0,2.95239827105737,3.0,.,.,.
23536.0,2.952795101692917,2.0,.,.,.
23537.0,2.94485214890214,5.0,.,.,.
23538.0,2.9619848381134224,2.0,.,.,.
23539.0,2.9539652753123526,1.0,.,.,.
23540.0,2.937676092140601,4.0,.,.,.
23541.0,2.9465321291139737,.,.,.,.
23542.0,2.9465321291139737,4.0,.,.,.
23543.0,2.955314337954238,4.0,.,.,.
23544.0,2.964023334127799,2.0,.,.,.
23545.0,2.9559867774551423,.,.,.,.
23546.0,2.9559867774551423,2.0,.,.,.
23547.0,2.9480172173383434,4.0,.,.,.
23548.0,2.95678704577737,3.0,.,.,.
23549.0,2.957147289501053,3.0,.,.,.
23550.0,2.957504530061846,1.0,.,.,.
23551.0,2.9411858419804453,3.0,.,.,.
23552.0,2.941676144753569,2.0,.,.,.
23553.0,2.9338258848722063,4.0,.,.,.
23554.0,2.9427140190032084,.,.,.,.
23555.0,2.9427140190032084,5.0,.,.,.
23556.0,2.959864532681491,4.0,.,.,.
23557.0,2.968535596269291,4.0,.,.,.
23558.0,2.977134373750035,.,.,.,.
23559.0,2.977134373750035,5.0,.,.,.
23560.0,2.9939979429926145,2.0,.,.,.
23561.0,2.9857115037348017,5.0,.,.,.
23562.0,3.0025035699454823,2.0,.,.,.
23563.0,2.994146223739027,4.0,.,.,.
23564.0,3.002531498857539,3.0,.,.,.
23565.0,3.0025103950799488,.,.,.,.
23566.0,3.0025103950799488,2.0,.,.,.
23567.0,2.994152991975929,1.0,.,.,.
23568.0,2.977528784898554,3.0,.,.,.
23569.0,2.9777161156272545,2.0,.,.,.
23570.0,2.969565409420421,2.0,.,.,.
23571.0,2.961482651374212,4.0,.,.,.
23572.0,2.9701402255555664,2.0,.,.,.
23573.0,2.962052675568869,4.0,.,.,.
23574.0,2.9707054977576286,2.0,.,.,.
23575.0,2.962613235393205,4.0,.,.,.
23576.0,2.9712613844888587,2.0,.,.,.
23577.0,2.9631644879884544,.,.,.,.
23578.0,2.9631644879884544,3.0,.,.,.
23579.0,2.963471566322938,5.0,.,.,.
23580.0,2.980449035221582,.,.,.,.
23581.0,2.980449035221582,1.0,.,.,.
23582.0,2.9639390708406204,3.0,.,.,.
23583.0,2.964239691884322,3.0,.,.,.
23584.0,2.9645378068081305,5.0,.,.,.
23585.0,2.9815063870193512,3.0,.,.,.
23586.0,2.981660558566387,4.0,.,.,.
23587.0,2.990149920123685,4.0,.,.,.
23588.0,2.9985685103284077,4.0,.,.,.
23589.0,3.0069169191641856,3.0,.,.,.
23590.0,3.0068592564387147,5.0,.,.,.
23591.0,3.0234750249322264,2.0,.,.,.
23592.0,3.0149428507101597,2.0,.,.,.
23593.0,3.0064818047473882,2.0,.,.,.
23594.0,2.9980912940849382,2.0,.,.,.
23595.0,2.989770730707024,.,.,.,.
23596.0,2.989770730707024,1.0,.,.,.
23597.0,2.973183056242289,.,2.973183056242289,-0.01723165696944351,5.963597769454022
23598.0,2.973183056242289,.,2.973183056242289,-0.017335567320221124,5.9637016798047995
23599.0,2.973183056242289,.,2.973183056242289,-0.017439474060591653,5.9638055865451705
23600.0,2.973183056242289,.,2.973183056242289,-0.01754337719093435,5.963909489675513
23601.0,2.973183056242289,.,2.973183056242289,-0.01764727671162314,5.964013389196202
23602.0,2.973183056242289,.,2.973183056242289,-0.017751172623034606,5.964117285107613
23603.0,2.973183056242289,.,2.973183056242289,-0.01785506492554534,5.964221177410124
23604.0,2.973183056242289,.,2.973183056242289,-0.017958953619530593,5.964325066104109
23605.0,2.973183056242289,.,2.973183056242289,-0.0180628387053674,5.964428951189946
23606.0,2.973183056242289,.,2.973183056242289,-0.018166720183431462,5.964532832668009
23607.0,2.973183056242289,.,2.973183056242289,-0.01827059805409803,5.964636710538676
23608.0,2.973183056242289,.,2.973183056242289,-0.01837447231774325,5.964740584802321
23609.0,2.973183056242289,.,2.973183056242289,-0.018478342974741935,5.96484445545932
23610.0,2.973183056242289,.,2.973183056242289,-0.018582210025472,5.96494832251005
23611.0,2.973183056242289,.,2.973183056242289,-0.01868607347030693,5.965052185954885
23612.0,2.973183056242289,.,2.973183056242289,-0.018789933309622864,5.965156045794201
23613.0,2.973183056242289,.,2.973183056242289,-0.018893789543795503,5.965259902028373
23614.0,2.973183056242289,.,2.973183056242289,-0.018997642173199658,5.965363754657778
23615.0,2.973183056242289,.,2.973183056242289,-0.01910149119821236,5.965467603682791
23616.0,2.973183056242289,.,2.973183056242289,-0.019205336619206648,5.965571449103785
23617.0,2.973183056242289,.,2.973183056242289,-0.019309178436559105,5.965675290921137
23618.0,2.973183056242289,.,2.973183056242289,-0.019413016650643655,5.965779129135222
23619.0,2.973183056242289,.,2.973183056242289,-0.019516851261836887,5.965882963746415
23620.0,2.973183056242289,.,2.973183056242289,-0.019620682270513168,5.965986794755091
23621.0,2.973183056242289,.,2.973183056242289,-0.019724509677046864,5.966090622161625
23622.0,2.973183056242289,.,2.973183056242289,-0.019828333481813232,5.966194445966392
23623.0,2.973183056242289,.,2.973183056242289,-0.019932153685187526,5.966298266169765
23624.0,2.973183056242289,.,2.973183056242289,-0.020035970287544114,5.966402082772122
23625.0,2.973183056242289,.,2.973183056242289,-0.020139783289257807,5.966505895773836
23626.0,2.973183056242289,.,2.973183056242289,-0.020243592690703416,5.966609705175282
